Comunidades y Ciudades Autónomas;Edad;Sexo;Periodo;Total
12 Galicia;Menores de 25 años;Ambos sexos;2017T2;35,04
12 Galicia;Menores de 25 años;Ambos sexos;2017T1;35,47
12 Galicia;Menores de 25 años;Ambos sexos;2016T4;36,63
12 Galicia;Menores de 25 años;Ambos sexos;2016T3;37,61
12 Galicia;Menores de 25 años;Ambos sexos;2016T2;43,66
12 Galicia;Menores de 25 años;Ambos sexos;2016T1;43,35
12 Galicia;Menores de 25 años;Ambos sexos;2015T4;42,49
12 Galicia;Menores de 25 años;Ambos sexos;2015T3;40,43
12 Galicia;Menores de 25 años;Ambos sexos;2015T2;45,74
12 Galicia;Menores de 25 años;Ambos sexos;2015T1;45,62
12 Galicia;Menores de 25 años;Ambos sexos;2014T4;50,00
12 Galicia;Menores de 25 años;Ambos sexos;2014T3;46,21
12 Galicia;Menores de 25 años;Ambos sexos;2014T2;48,39
12 Galicia;Menores de 25 años;Ambos sexos;2014T1;49,51
12 Galicia;Menores de 25 años;Ambos sexos;2013T4;50,14
12 Galicia;Menores de 25 años;Ambos sexos;2013T3;47,57
12 Galicia;Menores de 25 años;Ambos sexos;2013T2;51,58
12 Galicia;Menores de 25 años;Ambos sexos;2013T1;50,42
12 Galicia;Menores de 25 años;Ambos sexos;2012T4;47,83
12 Galicia;Menores de 25 años;Ambos sexos;2012T3;46,09
12 Galicia;Menores de 25 años;Ambos sexos;2012T2;45,02
12 Galicia;Menores de 25 años;Ambos sexos;2012T1;42,10
12 Galicia;Menores de 25 años;Ambos sexos;2011T4;38,31
12 Galicia;Menores de 25 años;Ambos sexos;2011T3;33,26
12 Galicia;Menores de 25 años;Ambos sexos;2011T2;38,03
12 Galicia;Menores de 25 años;Ambos sexos;2011T1;41,45
12 Galicia;Menores de 25 años;Ambos sexos;2010T4;36,32
12 Galicia;Menores de 25 años;Ambos sexos;2010T3;34,58
12 Galicia;Menores de 25 años;Ambos sexos;2010T2;34,73
12 Galicia;Menores de 25 años;Ambos sexos;2010T1;36,03
12 Galicia;25 y más años;Ambos sexos;2020T3;10,61
12 Galicia;25 y más años;Ambos sexos;2020T2;11,00
12 Galicia;25 y más años;Ambos sexos;2020T1;11,93
12 Galicia;25 y más años;Ambos sexos;2019T4;10,98
12 Galicia;25 y más años;Ambos sexos;2019T3;10,69
12 Galicia;25 y más años;Ambos sexos;2019T2;10,60
12 Galicia;25 y más años;Ambos sexos;2019T1;11,67
12 Galicia;25 y más años;Ambos sexos;2018T4;11,22
12 Galicia;25 y más años;Ambos sexos;2018T3;11,29
12 Galicia;25 y más años;Ambos sexos;2018T2;13,06
12 Galicia;25 y más años;Ambos sexos;2018T1;14,06
12 Galicia;25 y más años;Ambos sexos;2017T4;13,71
12 Galicia;25 y más años;Ambos sexos;2017T3;13,47
12 Galicia;25 y más años;Ambos sexos;2017T2;15,14
12 Galicia;25 y más años;Ambos sexos;2017T1;16,46
12 Galicia;25 y más años;Ambos sexos;2016T4;15,29
12 Galicia;25 y más años;Ambos sexos;2016T3;15,18
12 Galicia;25 y más años;Ambos sexos;2016T2;16,39
12 Galicia;25 y más años;Ambos sexos;2016T1;16,94
12 Galicia;25 y más años;Ambos sexos;2015T4;16,49
12 Galicia;25 y más años;Ambos sexos;2015T3;16,32
12 Galicia;25 y más años;Ambos sexos;2015T2;18,63
12 Galicia;25 y más años;Ambos sexos;2015T1;20,60
12 Galicia;25 y más años;Ambos sexos;2014T4;19,35
12 Galicia;25 y más años;Ambos sexos;2014T3;18,64
12 Galicia;25 y más años;Ambos sexos;2014T2;20,67
12 Galicia;25 y más años;Ambos sexos;2014T1;21,66
12 Galicia;25 y más años;Ambos sexos;2013T4;20,25
12 Galicia;25 y más años;Ambos sexos;2013T3;19,91
12 Galicia;25 y más años;Ambos sexos;2013T2;20,66
12 Galicia;25 y más años;Ambos sexos;2013T1;20,57
12 Galicia;25 y más años;Ambos sexos;2012T4;19,43
12 Galicia;25 y más años;Ambos sexos;2012T3;18,11
12 Galicia;25 y más años;Ambos sexos;2012T2;19,33
12 Galicia;25 y más años;Ambos sexos;2012T1;18,60
12 Galicia;25 y más años;Ambos sexos;2011T4;16,79
12 Galicia;25 y más años;Ambos sexos;2011T3;15,86
12 Galicia;25 y más años;Ambos sexos;2011T2;15,14
12 Galicia;25 y más años;Ambos sexos;2011T1;15,48
12 Galicia;25 y más años;Ambos sexos;2010T4;14,07
12 Galicia;25 y más años;Ambos sexos;2010T3;13,22
12 Galicia;25 y más años;Ambos sexos;2010T2;14,02
12 Galicia;25 y más años;Ambos sexos;2010T1;13,75
12 Galicia;De 16 a 19 años;Ambos sexos;2020T3;48,40
12 Galicia;De 16 a 19 años;Ambos sexos;2020T2;47,81
12 Galicia;De 16 a 19 años;Ambos sexos;2020T1;34,98
12 Galicia;De 16 a 19 años;Ambos sexos;2019T4;41,08
12 Galicia;De 16 a 19 años;Ambos sexos;2019T3;32,50
12 Galicia;De 16 a 19 años;Ambos sexos;2019T2;43,14
12 Galicia;De 16 a 19 años;Ambos sexos;2019T1;52,89
12 Galicia;De 16 a 19 años;Ambos sexos;2018T4;41,28
12 Galicia;De 16 a 19 años;Ambos sexos;2018T3;40,17
12 Galicia;De 16 a 19 años;Ambos sexos;2018T2;55,26
12 Galicia;De 16 a 19 años;Ambos sexos;2018T1;53,65
12 Galicia;De 16 a 19 años;Ambos sexos;2017T4;60,56
12 Galicia;De 16 a 19 años;Ambos sexos;2017T3;49,55
12 Galicia;De 16 a 19 años;Ambos sexos;2017T2;63,47
12 Galicia;De 16 a 19 años;Ambos sexos;2017T1;64,69
12 Galicia;De 16 a 19 años;Ambos sexos;2016T4;40,38
12 Galicia;De 16 a 19 años;Ambos sexos;2016T3;56,83
12 Galicia;De 16 a 19 años;Ambos sexos;2016T2;63,90
12 Galicia;De 16 a 19 años;Ambos sexos;2016T1;60,53
12 Galicia;De 16 a 19 años;Ambos sexos;2015T4;54,72
12 Galicia;De 16 a 19 años;Ambos sexos;2015T3;59,17
12 Galicia;De 16 a 19 años;Ambos sexos;2015T2;73,81
12 Galicia;De 16 a 19 años;Ambos sexos;2015T1;66,38
12 Galicia;De 16 a 19 años;Ambos sexos;2014T4;69,24
12 Galicia;De 16 a 19 años;Ambos sexos;2014T3;67,39
12 Galicia;De 16 a 19 años;Ambos sexos;2014T2;69,06
12 Galicia;De 16 a 19 años;Ambos sexos;2014T1;66,93
12 Galicia;De 16 a 19 años;Ambos sexos;2013T4;68,88
12 Galicia;De 16 a 19 años;Ambos sexos;2013T3;58,97
12 Galicia;De 16 a 19 años;Ambos sexos;2013T2;65,64
12 Galicia;De 16 a 19 años;Ambos sexos;2013T1;66,28
12 Galicia;De 16 a 19 años;Ambos sexos;2012T4;61,89
12 Galicia;De 16 a 19 años;Ambos sexos;2012T3;52,30
12 Galicia;De 16 a 19 años;Ambos sexos;2012T2;57,91
12 Galicia;De 16 a 19 años;Ambos sexos;2012T1;51,04
12 Galicia;De 16 a 19 años;Ambos sexos;2011T4;47,42
12 Galicia;De 16 a 19 años;Ambos sexos;2011T3;44,93
12 Galicia;De 16 a 19 años;Ambos sexos;2011T2;50,68
12 Galicia;De 16 a 19 años;Ambos sexos;2011T1;51,17
12 Galicia;De 16 a 19 años;Ambos sexos;2010T4;50,54
12 Galicia;De 16 a 19 años;Ambos sexos;2010T3;44,53
12 Galicia;De 16 a 19 años;Ambos sexos;2010T2;49,91
12 Galicia;De 16 a 19 años;Ambos sexos;2010T1;50,37
12 Galicia;De 20 a 24 años;Ambos sexos;2020T3;34,38
12 Galicia;De 20 a 24 años;Ambos sexos;2020T2;31,98
12 Galicia;De 20 a 24 años;Ambos sexos;2020T1;27,11
12 Galicia;De 20 a 24 años;Ambos sexos;2019T4;25,48
12 Galicia;De 20 a 24 años;Ambos sexos;2019T3;25,01
12 Galicia;De 20 a 24 años;Ambos sexos;2019T2;23,65
12 Galicia;De 20 a 24 años;Ambos sexos;2019T1;28,10
12 Galicia;De 20 a 24 años;Ambos sexos;2018T4;28,15
12 Galicia;De 20 a 24 años;Ambos sexos;2018T3;28,46
12 Galicia;De 20 a 24 años;Ambos sexos;2018T2;29,03
12 Galicia;De 20 a 24 años;Ambos sexos;2018T1;33,59
12 Galicia;De 20 a 24 años;Ambos sexos;2017T4;30,81
12 Galicia;De 20 a 24 años;Ambos sexos;2017T3;29,96
12 Galicia;De 20 a 24 años;Ambos sexos;2017T2;31,62
12 Galicia;De 20 a 24 años;Ambos sexos;2017T1;32,76
12 Galicia;De 20 a 24 años;Ambos sexos;2016T4;36,33
12 Galicia;De 20 a 24 años;Ambos sexos;2016T3;35,15
12 Galicia;De 20 a 24 años;Ambos sexos;2016T2;41,07
12 Galicia;De 20 a 24 años;Ambos sexos;2016T1;40,84
12 Galicia;De 20 a 24 años;Ambos sexos;2015T4;40,83
12 Galicia;De 20 a 24 años;Ambos sexos;2015T3;37,75
12 Galicia;De 20 a 24 años;Ambos sexos;2015T2;41,49
12 Galicia;De 20 a 24 años;Ambos sexos;2015T1;42,82
12 Galicia;De 20 a 24 años;Ambos sexos;2014T4;47,39
12 Galicia;De 20 a 24 años;Ambos sexos;2014T3;43,26
12 Galicia;De 20 a 24 años;Ambos sexos;2014T2;45,46
12 Galicia;De 20 a 24 años;Ambos sexos;2014T1;47,07
12 Galicia;De 20 a 24 años;Ambos sexos;2013T4;48,19
12 Galicia;De 20 a 24 años;Ambos sexos;2013T3;46,30
12 Galicia;De 20 a 24 años;Ambos sexos;2013T2;49,77
12 Galicia;De 20 a 24 años;Ambos sexos;2013T1;48,35
12 Galicia;De 20 a 24 años;Ambos sexos;2012T4;45,80
12 Galicia;De 20 a 24 años;Ambos sexos;2012T3;45,11
12 Galicia;De 20 a 24 años;Ambos sexos;2012T2;42,57
12 Galicia;De 20 a 24 años;Ambos sexos;2012T1;40,51
12 Galicia;De 20 a 24 años;Ambos sexos;2011T4;36,60
12 Galicia;De 20 a 24 años;Ambos sexos;2011T3;30,69
12 Galicia;De 20 a 24 años;Ambos sexos;2011T2;35,45
12 Galicia;De 20 a 24 años;Ambos sexos;2011T1;39,39
12 Galicia;De 20 a 24 años;Ambos sexos;2010T4;33,86
12 Galicia;De 20 a 24 años;Ambos sexos;2010T3;31,92
12 Galicia;De 20 a 24 años;Ambos sexos;2010T2;31,07
12 Galicia;De 20 a 24 años;Ambos sexos;2010T1;33,15
12 Galicia;De 25 a 54 años;Ambos sexos;2020T3;11,09
12 Galicia;De 25 a 54 años;Ambos sexos;2020T2;11,79
12 Galicia;De 25 a 54 años;Ambos sexos;2020T1;12,48
12 Galicia;De 25 a 54 años;Ambos sexos;2019T4;11,20
12 Galicia;De 25 a 54 años;Ambos sexos;2019T3;10,86
12 Galicia;De 25 a 54 años;Ambos sexos;2019T2;10,88
12 Galicia;De 25 a 54 años;Ambos sexos;2019T1;12,13
12 Galicia;De 25 a 54 años;Ambos sexos;2018T4;11,45
12 Galicia;De 25 a 54 años;Ambos sexos;2018T3;11,58
12 Galicia;De 25 a 54 años;Ambos sexos;2018T2;13,35
12 Galicia;De 25 a 54 años;Ambos sexos;2018T1;14,37
12 Galicia;De 25 a 54 años;Ambos sexos;2017T4;13,94
12 Galicia;De 25 a 54 años;Ambos sexos;2017T3;13,74
12 Galicia;De 25 a 54 años;Ambos sexos;2017T2;15,66
12 Galicia;De 25 a 54 años;Ambos sexos;2017T1;17,16
12 Galicia;De 25 a 54 años;Ambos sexos;2016T4;15,93
12 Galicia;De 25 a 54 años;Ambos sexos;2016T3;15,82
12 Galicia;De 25 a 54 años;Ambos sexos;2016T2;17,14
12 Galicia;De 25 a 54 años;Ambos sexos;2016T1;17,69
12 Galicia;De 25 a 54 años;Ambos sexos;2015T4;17,10
12 Galicia;De 25 a 54 años;Ambos sexos;2015T3;16,83
12 Galicia;De 25 a 54 años;Ambos sexos;2015T2;19,49
12 Galicia;De 25 a 54 años;Ambos sexos;2015T1;21,99
12 Galicia;De 25 a 54 años;Ambos sexos;2014T4;20,38
12 Galicia;De 25 a 54 años;Ambos sexos;2014T3;19,25
12 Galicia;De 25 a 54 años;Ambos sexos;2014T2;21,56
12 Galicia;De 25 a 54 años;Ambos sexos;2014T1;22,87
12 Galicia;De 25 a 54 años;Ambos sexos;2013T4;20,97
12 Galicia;De 25 a 54 años;Ambos sexos;2013T3;20,63
12 Galicia;De 25 a 54 años;Ambos sexos;2013T2;21,82
12 Galicia;De 25 a 54 años;Ambos sexos;2013T1;21,94
12 Galicia;De 25 a 54 años;Ambos sexos;2012T4;20,61
12 Galicia;De 25 a 54 años;Ambos sexos;2012T3;19,17
12 Galicia;De 25 a 54 años;Ambos sexos;2012T2;20,62
12 Galicia;De 25 a 54 años;Ambos sexos;2012T1;19,76
12 Galicia;De 25 a 54 años;Ambos sexos;2011T4;17,81
12 Galicia;De 25 a 54 años;Ambos sexos;2011T3;16,87
12 Galicia;De 25 a 54 años;Ambos sexos;2011T2;16,04
12 Galicia;De 25 a 54 años;Ambos sexos;2011T1;16,29
12 Galicia;De 25 a 54 años;Ambos sexos;2010T4;14,78
12 Galicia;De 25 a 54 años;Ambos sexos;2010T3;13,97
12 Galicia;De 25 a 54 años;Ambos sexos;2010T2;14,94
12 Galicia;De 25 a 54 años;Ambos sexos;2010T1;14,64
12 Galicia;55 y más años;Ambos sexos;2020T3;8,85
12 Galicia;55 y más años;Ambos sexos;2020T2;8,11
12 Galicia;55 y más años;Ambos sexos;2020T1;9,87
12 Galicia;55 y más años;Ambos sexos;2019T4;10,12
12 Galicia;55 y más años;Ambos sexos;2019T3;10,01
12 Galicia;55 y más años;Ambos sexos;2019T2;9,49
12 Galicia;55 y más años;Ambos sexos;2019T1;9,77
12 Galicia;55 y más años;Ambos sexos;2018T4;10,26
12 Galicia;55 y más años;Ambos sexos;2018T3;10,07
12 Galicia;55 y más años;Ambos sexos;2018T2;11,86
12 Galicia;55 y más años;Ambos sexos;2018T1;12,73
12 Galicia;55 y más años;Ambos sexos;2017T4;12,71
12 Galicia;55 y más años;Ambos sexos;2017T3;12,30
12 Galicia;55 y más años;Ambos sexos;2017T2;12,88
12 Galicia;55 y más años;Ambos sexos;2017T1;13,43
12 Galicia;55 y más años;Ambos sexos;2016T4;12,37
12 Galicia;55 y más años;Ambos sexos;2016T3;12,21
12 Galicia;55 y más años;Ambos sexos;2016T2;12,90
12 Galicia;55 y más años;Ambos sexos;2016T1;13,41
12 Galicia;55 y más años;Ambos sexos;2015T4;13,56
12 Galicia;55 y más años;Ambos sexos;2015T3;13,89
12 Galicia;55 y más años;Ambos sexos;2015T2;14,40
12 Galicia;55 y más años;Ambos sexos;2015T1;13,74
12 Galicia;55 y más años;Ambos sexos;2014T4;14,15
12 Galicia;55 y más años;Ambos sexos;2014T3;15,54
12 Galicia;55 y más años;Ambos sexos;2014T2;15,96
12 Galicia;55 y más años;Ambos sexos;2014T1;15,26
12 Galicia;55 y más años;Ambos sexos;2013T4;16,40
12 Galicia;55 y más años;Ambos sexos;2013T3;16,07
12 Galicia;55 y más años;Ambos sexos;2013T2;14,56
12 Galicia;55 y más años;Ambos sexos;2013T1;13,20
12 Galicia;55 y más años;Ambos sexos;2012T4;13,21
12 Galicia;55 y más años;Ambos sexos;2012T3;12,55
12 Galicia;55 y más años;Ambos sexos;2012T2;12,54
12 Galicia;55 y más años;Ambos sexos;2012T1;12,35
12 Galicia;55 y más años;Ambos sexos;2011T4;11,09
12 Galicia;55 y más años;Ambos sexos;2011T3;10,29
12 Galicia;55 y más años;Ambos sexos;2011T2;10,13
12 Galicia;55 y más años;Ambos sexos;2011T1;10,86
12 Galicia;55 y más años;Ambos sexos;2010T4;10,04
12 Galicia;55 y más años;Ambos sexos;2010T3;8,98
12 Galicia;55 y más años;Ambos sexos;2010T2;8,73
12 Galicia;55 y más años;Ambos sexos;2010T1;8,62
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2020T3;35,49
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2020T2;32,53
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2020T1;24,91
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2019T4;24,27
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2019T3;29,69
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2019T2;29,24
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2019T1;33,16
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2018T4;30,42
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2018T3;27,70
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2018T2;26,60
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2018T1;25,11
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2017T4;35,89
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2017T3;31,69
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2017T2;35,37
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2017T1;35,81
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2016T4;37,90
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2016T3;37,75
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2016T2;44,02
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2016T1;42,40
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2015T4;41,68
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2015T3;44,32
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2015T2;42,67
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2015T1;47,98
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2014T4;46,37
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2014T3;47,57
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2014T2;47,93
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2014T1;54,09
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2013T4;51,18
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2013T3;50,38
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2013T2;45,52
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2013T1;48,16
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2012T4;49,09
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2012T3;49,15
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2012T2;44,11
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2012T1;49,87
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2011T4;43,15
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2011T3;43,04
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2011T2;40,65
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2011T1;36,58
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2010T4;39,67
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2010T3;37,81
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2010T2;37,05
13 Madrid, Comunidad de;Menores de 25 años;Ambos sexos;2010T1;33,93
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2020T3;11,89
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2020T2;11,52
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2020T1;9,70
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2019T4;9,07
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2019T3;8,97
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2019T2;9,35
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2019T1;10,37
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2018T4;10,28
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2018T3;10,79
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2018T2;11,11
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2018T1;12,64
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2017T4;12,31
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2017T3;11,10
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2017T2;11,64
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2017T1;12,96
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2016T4;13,22
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2016T3;13,79
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2016T2;14,38
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2016T1;15,13
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2015T4;14,84
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2015T3;14,24
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2015T2;15,90
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2015T1;15,72
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2014T4;16,03
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2014T3;15,49
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2014T2;17,07
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2014T1;18,08
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2013T4;18,25
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2013T3;17,28
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2013T2;17,36
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2013T1;17,94
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2012T4;17,28
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2012T3;15,98
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2012T2;16,56
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2012T1;15,78
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2011T4;16,06
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2011T3;14,47
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2011T2;13,64
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2011T1;13,50
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2010T4;13,54
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2010T3;13,80
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2010T2;14,35
13 Madrid, Comunidad de;25 y más años;Ambos sexos;2010T1;14,31
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2020T3;50,39
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2020T2;35,72
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2020T1;47,77
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2019T4;46,66
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2019T3;48,02
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2019T2;45,29
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2019T1;45,24
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2018T4;47,85
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2018T3;52,22
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2018T2;50,88
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2018T1;56,71
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2017T4;64,87
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2017T3;52,95
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2017T2;61,36
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2017T1;62,60
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2016T4;48,28
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2016T3;53,83
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2016T2;66,13
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2016T1;66,58
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2015T4;70,27
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2015T3;69,25
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2015T2;72,56
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2015T1;60,93
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2014T4;68,93
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2014T3;64,17
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2014T2;67,47
13 Madrid, Comunidad de;De 16 a 19 años;Ambos sexos;2014T1;74,25
